id_cliente,nombre,email,genero,fecha_nacimiento,ciudad,segmento,motivo_rechazo
1495,Diego Pérez López,diego.perez.lopez4@correo.com,Fem,,Santa Ana,nan,fecha_nacimiento_vacio
1496,Ana Gómez García,ana.gomez.garcia5@example.com,nan,,San salvador,Pyme,fecha_nacimiento_vacio
1497,Diego Cruz Chávez,diego.cruz.chavez6@correo.com,Masculino,,San Salvador,PREMIUM,fecha_nacimiento_vacio
1498,Carlos Rojas Santos,carlos.rojas.santos0@seguro.sv,Masculino,,San Salvador,Pyme,fecha_nacimiento_vacio
1499,Paula Chávez Pérez,paula.chavez.perez1@gmail.com,nan,,Sonso,PREMIUM,fecha_nacimiento_vacio
1501,Sofía Vásquez Pérez,sofia.vasquez.perez3@seguro.sv,Fem,,santa ana,REGULAR,fecha_nacimiento_vacio
1503,Diego García Chávez,diego.garcia.chavez5@seguro.sv,Mujer,,SanMiguel,VIP,fecha_nacimiento_vacio
1504,Ricardo Rojas Chávez,ricardo.rojas.chavez6@example.com,femenino,,S. Miguel,Regular,fecha_nacimiento_vacio
1507,María Mendoza Flores,maria.mendoza.flores2@correo.com,nan,,santa ana,Pyme,fecha_nacimiento_vacio
1508,Carlos Gómez Mendoza,carlos.gomez.mendoza3@mail.com,Mujer,,sonsonate,Regular,fecha_nacimiento_vacio
1509,Fernanda Aguilar Rojas,fernanda.aguilar.rojas4@correo.com,Mujer,,San Salvador,Regular,fecha_nacimiento_vacio
1510,Carmen Ortiz Hernández,carmen.ortiz.hernandez5@example.com,Fem,,sonsonate,PREMIUM,fecha_nacimiento_vacio
1512,Carmen Martínez Aguilar,carmen.martinez.aguilar0@correo.com,Mujer,,Sonso,PYME,fecha_nacimiento_vacio
1514,Luis López Castillo,luis.lopez.castillo2@seguro.sv,m,,Sonsonate,Pyme,fecha_nacimiento_vacio
1515,Daniela Chávez Mendoza,daniela.chavez.mendoza3@gmail.com,nan,,Sonsonate,Premium,fecha_nacimiento_vacio
1516,Daniela Aguilar Pérez,daniela.aguilar.perez4@mail.com,Mujer,,San Miguel,nan,fecha_nacimiento_vacio
1517,Andrés Morales Morales,andres.morales.morales5@example.com,nan,,San salvador,Pyme,fecha_nacimiento_vacio
1518,Luis Chávez Santos,luis.chavez.santos6@correo.com,m,,la libertad,Premium,fecha_nacimiento_vacio
1519,Ana Cruz Chávez,ana.cruz.chavez0@seguro.sv,nan,,SantaAna,Premium,fecha_nacimiento_vacio
1520,Andrés Martínez Cruz,andres.martinez.cruz1@mail.com,Female,,SS,PYME,fecha_nacimiento_vacio
1521,Lucía Rojas García,lucia.rojas.garcia2@gmail.com,Hombre,,SanSalvador,vip,fecha_nacimiento_vacio
1522,Pedro Reyes Ramírez,pedro.reyes.ramirez3@correo.com,F,,Santa Ana,Regular,fecha_nacimiento_vacio
1523,Juan López Mendoza,juan.lopez.mendoza4@example.com,F,,L. Libertad,nan,fecha_nacimiento_vacio
1525,Andrés Mendoza Martínez,andres.mendoza.martinez6@gmail.com,Hombre,,SantaAna,REGULAR,fecha_nacimiento_vacio
1527,Diego Martínez Martínez,diego.martinez.martinez1@correo.com,Masculino,,sonsonate,Pyme,fecha_nacimiento_vacio
1528,Luis Rojas Ortiz,luis.rojas.ortiz2@correo.com,F,,Santa Ana,Regular,fecha_nacimiento_vacio
1529,Ricardo García Cruz,ricardo.garcia.cruz3@correo.com,m,,San Salvador,PYME,fecha_nacimiento_vacio
1531,Daniela Pérez Santos,daniela.perez.santos5@gmail.com,Masculino,,SanSalvador,PYME,fecha_nacimiento_vacio
1533,Luis Ortiz Cruz,luis.ortiz.cruz0@correo.com,nan,,San Salvador,nan,fecha_nacimiento_vacio
1534,Pedro Rojas Morales,pedro.rojas.morales1@example.com,M,,Santa Ana,PYME,fecha_nacimiento_vacio
1535,María Reyes Martínez,maria.reyes.martinez2@seguro.sv,Fem,,La Libertad,REGULAR,fecha_nacimiento_vacio
1539,Luis Martínez López,luis.martinez.lopez6@correo.com,Female,,San Miguel,vip,fecha_nacimiento_vacio
1540,Juan Gómez Castillo,juan.gomez.castillo0@gmail.com,M,,Sonsonate,PREMIUM,fecha_nacimiento_vacio
1543,Diego Castillo Martínez,diego.castillo.martinez3@correo.com,nan,,San Miguel,Regular,fecha_nacimiento_vacio
1544,Carlos Morales Rojas,carlos.morales.rojas4@example.com,m,,santa ana,PYME,fecha_nacimiento_vacio
1545,Luis Pérez Martínez,luis.perez.martinez5@mail.com,Fem,,la libertad,Premium,fecha_nacimiento_vacio
1546,María Castillo Reyes,maria.castillo.reyes6@correo.com,nan,,La Libertad,nan,fecha_nacimiento_vacio
1547,Jorge Castillo Ramírez,jorge.castillo.ramirez0@example.com,Fem,,Sta. Ana,vip,fecha_nacimiento_vacio
1548,Juan Martínez Flores,juan.martinez.flores1@seguro.sv,nan,,SanMiguel,Premium,fecha_nacimiento_vacio
1549,Marta Rojas Reyes,marta.rojas.reyes2@correo.com,F,,SanMiguel,vip,fecha_nacimiento_vacio
1551,Carmen Rojas Martínez,carmen.rojas.martinez4@example.com,Mujer,,San Miguel,vip,fecha_nacimiento_vacio
1554,Paula Martínez Castillo,paula.martinez.castillo0@gmail.com,m,,LaLibertad,PYME,fecha_nacimiento_vacio
1555,Karla Santos Cruz,karla.santos.cruz1@correo.com,nan,,San Miguel,PREMIUM,fecha_nacimiento_vacio
1556,Jorge Flores Morales,jorge.flores.morales2@correo.com,nan,,La Libertad,Pyme,fecha_nacimiento_vacio
1557,Juan García Flores,juan.garcia.flores3@gmail.com,nan,,Sonso,nan,fecha_nacimiento_vacio
1558,Juan Aguilar Santos,juan.aguilar.santos4@gmail.com,Female,,SantaAna,nan,fecha_nacimiento_vacio
1559,Marta Gómez Ortiz,marta.gomez.ortiz5@seguro.sv,M,,SantaAna,VIP,fecha_nacimiento_vacio
1560,José Pérez Flores,jose.perez.flores6@example.com,nan,,la libertad,Premium,fecha_nacimiento_vacio
1561,Pedro Hernández Castillo,pedro.hernandez.castillo0@gmail.com,m,,San salvador,vip,fecha_nacimiento_vacio
1562,Ana Cruz García,ana.cruz.garcia1@example.com,Fem,,L. Libertad,vip,fecha_nacimiento_vacio
1563,Daniela Ortiz Chávez,daniela.ortiz.chavez2@gmail.com,Female,,San Miguel,REGULAR,fecha_nacimiento_vacio
1564,Carmen Morales Ramírez,carmen.morales.ramirez3@mail.com,Mujer,,San salvador,Premium,fecha_nacimiento_vacio
1565,Marta Gómez Mendoza,marta.gomez.mendoza4@seguro.sv,m,,SS,Pyme,fecha_nacimiento_vacio
1566,Andrés Hernández Mendoza,andres.hernandez.mendoza5@correo.com,Fem,,Sonsonate,nan,fecha_nacimiento_vacio
1567,María Cruz Aguilar,maria.cruz.aguilar6@seguro.sv,femenino,,Santa Ana,VIP,fecha_nacimiento_vacio
1568,Paula Ramírez López,paula.ramirez.lopez0@example.com,m,,La Libertad,REGULAR,fecha_nacimiento_vacio
1570,Fernanda Ortiz Reyes,fernanda.ortiz.reyes2@mail.com,m,,Sta. Ana,nan,fecha_nacimiento_vacio
1571,Andrés Castillo Martínez,andres.castillo.martinez3@example.com,m,,SanMiguel,Premium,fecha_nacimiento_vacio
1572,Valeria Reyes Rojas,valeria.reyes.rojas4@example.com,M,,S. Miguel,Pyme,fecha_nacimiento_vacio
1574,Pedro Hernández Hernández,pedro.hernandez.hernandez6@example.com,M,,sonsonate,nan,fecha_nacimiento_vacio
1575,María Cruz Martínez,maria.cruz.martinez0@gmail.com,Hombre,,Sonsonate,nan,fecha_nacimiento_vacio
1576,Carlos Ortiz Castillo,carlos.ortiz.castillo1@mail.com,Female,,SS,Regular,fecha_nacimiento_vacio
1577,Juan Pérez García,juan.perez.garcia2@gmail.com,F,,La Libertad,PYME,fecha_nacimiento_vacio
1578,Pedro Morales Ortiz,pedro.morales.ortiz3@gmail.com,Hombre,,SS,Premium,fecha_nacimiento_vacio
1579,Carmen Santos Hernández,carmen.santos.hernandez4@seguro.sv,Masculino,,Santa Ana,PREMIUM,fecha_nacimiento_vacio
1581,Sofía Torres Morales,sofia.torres.morales6@example.com,femenino,,La Libertad,Pyme,fecha_nacimiento_vacio
1582,Jorge Castillo Flores,jorge.castillo.flores0@mail.com,nan,,Sonsonate,VIP,fecha_nacimiento_vacio
1583,José Morales Santos,jose.morales.santos1@correo.com,Mujer,,Sonsonate,PREMIUM,fecha_nacimiento_vacio
1584,Luis Martínez Cruz,luis.martinez.cruz2@mail.com,m,,santa ana,Regular,fecha_nacimiento_vacio
1585,José Santos López,jose.santos.lopez3@mail.com,F,,SS,PREMIUM,fecha_nacimiento_vacio
1586,Paula Pérez Pérez,paula.perez.perez4@mail.com,femenino,,LaLibertad,nan,fecha_nacimiento_vacio
1587,Valeria Chávez Ramírez,valeria.chavez.ramirez5@seguro.sv,femenino,,SantaAna,PYME,fecha_nacimiento_vacio
1588,Valeria Rojas Martínez,valeria.rojas.martinez6@mail.com,F,,Sonso,PREMIUM,fecha_nacimiento_vacio
1589,Andrés Hernández Castillo,andres.hernandez.castillo0@correo.com,nan,,La Libertad,vip,fecha_nacimiento_vacio
1590,Jorge Chávez Vásquez,jorge.chavez.vasquez1@seguro.sv,Masculino,,LaLibertad,Regular,fecha_nacimiento_vacio
1591,Carmen Aguilar Cruz,carmen.aguilar.cruz2@mail.com,Masculino,,la libertad,nan,fecha_nacimiento_vacio
1592,Daniela Pérez Hernández,daniela.perez.hernandez3@gmail.com,Female,,San Miguel,Regular,fecha_nacimiento_vacio
1593,Lucía López García,lucia.lopez.garcia4@mail.com,Masculino,,san miguel,nan,fecha_nacimiento_vacio
1594,Karla Santos Mendoza,karla.santos.mendoza5@gmail.com,F,,SS,nan,fecha_nacimiento_vacio
1595,Andrés Santos Reyes,andres.santos.reyes6@correo.com,M,,L. Libertad,Regular,fecha_nacimiento_vacio
1597,Ricardo Torres Ramírez,ricardo.torres.ramirez1@example.com,femenino,,Santa Ana,REGULAR,fecha_nacimiento_vacio
1600,Sofía Ramírez Vásquez,sofia.ramirez.vasquez4@mail.com,Mujer,,SS,nan,fecha_nacimiento_vacio
1601,Paula Ramírez García,paula.ramirez.garcia5@gmail.com,M,,San Miguel,nan,fecha_nacimiento_vacio
1602,Diego Martínez Aguilar,diego.martinez.aguilar6@correo.com,m,,la libertad,Pyme,fecha_nacimiento_vacio
1603,Marta Hernández García,marta.hernandez.garcia0@gmail.com,Female,,L. Libertad,REGULAR,fecha_nacimiento_vacio
1604,Paula Ortiz Gómez,paula.ortiz.gomez1@gmail.com,F,,santa ana,Premium,fecha_nacimiento_vacio
1605,Diego Martínez Gómez,diego.martinez.gomez2@correo.com,Fem,,La Libertad,PYME,fecha_nacimiento_vacio
1606,Diego Torres Pérez,diego.torres.perez3@correo.com,femenino,,la libertad,vip,fecha_nacimiento_vacio
1607,Carmen Aguilar Morales,carmen.aguilar.morales4@mail.com,Hombre,,La Libertad,vip,fecha_nacimiento_vacio
1608,Carmen Ramírez García,carmen.ramirez.garcia5@seguro.sv,Masculino,,San Miguel,nan,fecha_nacimiento_vacio
1611,Lucía Castillo Morales,lucia.castillo.morales1@mail.com,Mujer,,Santa Ana,PREMIUM,fecha_nacimiento_vacio
1612,Fernanda Hernández Ortiz,fernanda.hernandez.ortiz2@gmail.com,Fem,,sonsonate,nan,fecha_nacimiento_vacio
1613,Diego Pérez Cruz,diego.perez.cruz3@gmail.com,Hombre,,Santa Ana,nan,fecha_nacimiento_vacio
1615,Andrés Aguilar Ramírez,andres.aguilar.ramirez5@correo.com,m,,sonsonate,nan,fecha_nacimiento_vacio
1616,Paula García Rojas,paula.garcia.rojas6@mail.com,femenino,,Sta. Ana,REGULAR,fecha_nacimiento_vacio
1617,Ana Martínez López,ana.martinez.lopez0@mail.com,F,,san miguel,nan,fecha_nacimiento_vacio
1619,Ana Pérez Vásquez,ana.perez.vasquez2@mail.com,Hombre,,S. Miguel,Premium,fecha_nacimiento_vacio
1620,María Ortiz Pérez,maria.ortiz.perez3@gmail.com,nan,,La Libertad,vip,fecha_nacimiento_vacio
1621,Luis Gómez Castillo,luis.gomez.castillo4@mail.com,femenino,,La Libertad,nan,fecha_nacimiento_vacio
1622,Andrés Chávez López,andres.chavez.lopez5@mail.com,m,,SantaAna,REGULAR,fecha_nacimiento_vacio
1623,Marta García Vásquez,marta.garcia.vasquez6@gmail.com,Fem,,La Libertad,vip,fecha_nacimiento_vacio
1624,Diego Rojas Pérez,diego.rojas.perez0@correo.com,femenino,,SS,Regular,fecha_nacimiento_vacio
1625,Carmen Santos Morales,carmen.santos.morales1@mail.com,m,,SanSalvador,PREMIUM,fecha_nacimiento_vacio
1626,Diego Rojas Torres,diego.rojas.torres2@gmail.com,femenino,,Sonsonate,Premium,fecha_nacimiento_vacio
1627,Luis García Martínez,luis.garcia.martinez3@mail.com,nan,,Sonsonate,nan,fecha_nacimiento_vacio
1628,Daniela López Flores,daniela.lopez.flores4@correo.com,Hombre,,la libertad,nan,fecha_nacimiento_vacio
1629,Sofía Morales Ramírez,sofia.morales.ramirez5@seguro.sv,Female,,Santa Ana,Premium,fecha_nacimiento_vacio
1630,Lucía Torres Castillo,lucia.torres.castillo6@gmail.com,m,,L. Libertad,Premium,fecha_nacimiento_vacio
1631,Ana Cruz Rojas,ana.cruz.rojas0@example.com,Hombre,,Santa Ana,Regular,fecha_nacimiento_vacio
1632,Valeria García Chávez,valeria.garcia.chavez1@example.com,m,,Sta. Ana,REGULAR,fecha_nacimiento_vacio
1635,Ana Cruz Hernández,ana.cruz.hernandez4@gmail.com,Hombre,,S. Miguel,Premium,fecha_nacimiento_vacio
1636,Paula Torres Martínez,paula.torres.martinez5@mail.com,Female,,san miguel,PREMIUM,fecha_nacimiento_vacio
1637,Sofía Ramírez Vásquez,sofia.ramirez.vasquez6@example.com,Mujer,,SanSalvador,PREMIUM,fecha_nacimiento_vacio
1638,Luis Hernández García,luis.hernandez.garcia0@seguro.sv,Hombre,,San Salvador,VIP,fecha_nacimiento_vacio
1639,Karla Ramírez Cruz,karla.ramirez.cruz1@correo.com,nan,,SantaAna,REGULAR,fecha_nacimiento_vacio
1641,José Chávez Mendoza,jose.chavez.mendoza3@gmail.com,F,,santa ana,VIP,fecha_nacimiento_vacio
1642,Ana Santos Hernández,ana.santos.hernandez4@mail.com,Hombre,,Sonsonate,VIP,fecha_nacimiento_vacio
1643,Diego Morales Reyes,diego.morales.reyes5@seguro.sv,Female,,Sonsonate,Pyme,fecha_nacimiento_vacio
1644,Ana Torres Ramírez,ana.torres.ramirez6@example.com,Fem,,SS,nan,fecha_nacimiento_vacio
1646,Lucía Mendoza Aguilar,lucia.mendoza.aguilar1@gmail.com,Fem,,santa ana,Premium,fecha_nacimiento_vacio
1647,Sofía Torres Torres,sofia.torres.torres2@correo.com,nan,,S. Miguel,Pyme,fecha_nacimiento_vacio
1649,Pedro López Reyes,pedro.lopez.reyes4@seguro.sv,nan,,San Salvador,vip,fecha_nacimiento_vacio
1650,José Pérez Rojas,jose.perez.rojas5@mail.com,Masculino,,sonsonate,REGULAR,fecha_nacimiento_vacio
1651,Lucía Morales Torres,lucia.morales.torres6@mail.com,nan,,La Libertad,REGULAR,fecha_nacimiento_vacio
1652,Sofía Hernández Gómez,sofia.hernandez.gomez0@example.com,femenino,,La Libertad,nan,fecha_nacimiento_vacio
1654,Daniela Flores Castillo,daniela.flores.castillo2@mail.com,Masculino,,Sonsonate,nan,fecha_nacimiento_vacio
1655,Paula Ramírez Reyes,paula.ramirez.reyes3@gmail.com,Hombre,,La Libertad,PREMIUM,fecha_nacimiento_vacio
1656,Diego Vásquez Torres,diego.vasquez.torres4@mail.com,m,,La Libertad,nan,fecha_nacimiento_vacio
1657,Juan Mendoza Vásquez,juan.mendoza.vasquez5@mail.com,Female,,sonsonate,VIP,fecha_nacimiento_vacio
1659,Lucía Castillo Ortiz,lucia.castillo.ortiz0@gmail.com,m,,San Salvador,Regular,fecha_nacimiento_vacio
1660,Luis Ortiz Vásquez,luis.ortiz.vasquez1@gmail.com,Masculino,,San Miguel,vip,fecha_nacimiento_vacio
1661,Carlos López Mendoza,carlos.lopez.mendoza2@correo.com,Fem,,San salvador,PREMIUM,fecha_nacimiento_vacio
1663,Luis Morales Hernández,luis.morales.hernandez4@mail.com,m,,santa ana,Regular,fecha_nacimiento_vacio
1664,Fernanda Cruz Mendoza,fernanda.cruz.mendoza5@gmail.com,femenino,,sonsonate,nan,fecha_nacimiento_vacio
1666,Ana Ortiz Pérez,ana.ortiz.perez0@example.com,Hombre,,L. Libertad,vip,fecha_nacimiento_vacio
1667,Fernanda Morales Santos,fernanda.morales.santos1@mail.com,Masculino,,Sonsonate,Pyme,fecha_nacimiento_vacio
1668,José Pérez Ramírez,jose.perez.ramirez2@gmail.com,femenino,,san miguel,Regular,fecha_nacimiento_vacio
1669,Lucía Ortiz Pérez,lucia.ortiz.perez3@example.com,Hombre,,San Salvador,Premium,fecha_nacimiento_vacio
1671,Juan Hernández Morales,juan.hernandez.morales5@mail.com,m,,Sonso,VIP,fecha_nacimiento_vacio
1672,Juan García Morales,juan.garcia.morales6@example.com,M,,Sonsonate,REGULAR,fecha_nacimiento_vacio
1674,Juan Vásquez Cruz,juan.vasquez.cruz1@mail.com,nan,,La Libertad,Regular,fecha_nacimiento_vacio
1675,Lucía Gómez Martínez,lucia.gomez.martinez2@correo.com,nan,,Santa Ana,Premium,fecha_nacimiento_vacio
1676,Pedro López Ortiz,pedro.lopez.ortiz3@seguro.sv,m,,La Libertad,Premium,fecha_nacimiento_vacio
1678,Sofía Ramírez Ramírez,sofia.ramirez.ramirez5@correo.com,femenino,,santa ana,REGULAR,fecha_nacimiento_vacio
1679,Lucía Hernández Chávez,lucia.hernandez.chavez6@seguro.sv,F,,Santa Ana,vip,fecha_nacimiento_vacio
1681,Ricardo Ortiz Santos,ricardo.ortiz.santos1@correo.com,Masculino,,San Salvador,Regular,fecha_nacimiento_vacio
1682,Carlos Flores Santos,carlos.flores.santos2@correo.com,Mujer,,San salvador,Pyme,fecha_nacimiento_vacio
1683,Carlos Mendoza Martínez,carlos.mendoza.martinez3@example.com,F,,la libertad,Regular,fecha_nacimiento_vacio
1684,José Morales Aguilar,jose.morales.aguilar4@correo.com,nan,,sonsonate,Premium,fecha_nacimiento_vacio
1687,Diego Ortiz Cruz,diego.ortiz.cruz0@correo.com,Hombre,,La Libertad,REGULAR,fecha_nacimiento_vacio
1688,Diego Santos Chávez,diego.santos.chavez1@gmail.com,Hombre,,La Libertad,PYME,fecha_nacimiento_vacio
1689,Ricardo Martínez Morales,ricardo.martinez.morales2@seguro.sv,Hombre,,SS,VIP,fecha_nacimiento_vacio
1690,Lucía Ortiz Pérez,lucia.ortiz.perez3@correo.com,Fem,,S. Miguel,Premium,fecha_nacimiento_vacio
1691,María Morales Vásquez,maria.morales.vasquez4@gmail.com,nan,,SanMiguel,nan,fecha_nacimiento_vacio
1693,Lucía Chávez Torres,lucia.chavez.torres6@gmail.com,m,,SantaAna,nan,fecha_nacimiento_vacio
1694,Karla Ortiz Castillo,karla.ortiz.castillo0@mail.com,Fem,,SS,VIP,fecha_nacimiento_vacio
1696,Karla Reyes Torres,karla.reyes.torres2@mail.com,m,,S. Miguel,PYME,fecha_nacimiento_vacio
1697,Fernanda Mendoza Chávez,fernanda.mendoza.chavez3@mail.com,m,,SS,Premium,fecha_nacimiento_vacio
1698,Diego Ortiz Morales,diego.ortiz.morales4@correo.com,Hombre,,San Salvador,PYME,fecha_nacimiento_vacio
1700,Fernanda Pérez Torres,fernanda.perez.torres6@gmail.com,nan,,Sta. Ana,nan,fecha_nacimiento_vacio
1702,Diego Vásquez Martínez,diego.vasquez.martinez1@mail.com,m,,LaLibertad,nan,fecha_nacimiento_vacio
1703,Marta Chávez Santos,marta.chavez.santos2@mail.com,Fem,,sonsonate,REGULAR,fecha_nacimiento_vacio
1706,Diego Ramírez Ortiz,diego.ramirez.ortiz5@example.com,nan,,San Miguel,REGULAR,fecha_nacimiento_vacio
1707,Carmen Ortiz Reyes,carmen.ortiz.reyes6@seguro.sv,Fem,,la libertad,nan,fecha_nacimiento_vacio
1709,Diego Mendoza Hernández,diego.mendoza.hernandez1@example.com,femenino,,La Libertad,Regular,fecha_nacimiento_vacio
1710,Lucía Ortiz Reyes,lucia.ortiz.reyes2@seguro.sv,m,,san miguel,VIP,fecha_nacimiento_vacio
1711,Sofía Castillo Torres,sofia.castillo.torres3@gmail.com,Mujer,,SanSalvador,nan,fecha_nacimiento_vacio
1712,Ricardo Gómez Martínez,ricardo.gomez.martinez4@example.com,Mujer,,San Miguel,vip,fecha_nacimiento_vacio
1713,Pedro Ramírez Morales,pedro.ramirez.morales5@example.com,nan,,S. Miguel,PREMIUM,fecha_nacimiento_vacio
1714,José Ramírez Gómez,jose.ramirez.gomez6@correo.com,nan,,Sonsonate,PREMIUM,fecha_nacimiento_vacio
1715,Andrés Chávez Reyes,andres.chavez.reyes0@gmail.com,Female,,SS,vip,fecha_nacimiento_vacio
1717,Juan Torres Pérez,juan.torres.perez2@example.com,femenino,,Santa Ana,nan,fecha_nacimiento_vacio
1718,Fernanda Vásquez Morales,fernanda.vasquez.morales3@example.com,Hombre,,La Libertad,REGULAR,fecha_nacimiento_vacio
1719,Jorge Mendoza Rojas,jorge.mendoza.rojas4@gmail.com,nan,,san miguel,Premium,fecha_nacimiento_vacio
1720,Ricardo Reyes Mendoza,ricardo.reyes.mendoza5@example.com,Hombre,,Sonsonate,REGULAR,fecha_nacimiento_vacio
1721,Marta Torres Castillo,marta.torres.castillo6@example.com,Mujer,,SanSalvador,REGULAR,fecha_nacimiento_vacio
1722,Ana Pérez López,ana.perez.lopez0@example.com,femenino,,sonsonate,vip,fecha_nacimiento_vacio
1723,Diego Pérez Hernández,diego.perez.hernandez1@example.com,M,,SS,REGULAR,fecha_nacimiento_vacio
1724,Ricardo Martínez Mendoza,ricardo.martinez.mendoza2@seguro.sv,Hombre,,SS,Regular,fecha_nacimiento_vacio
1725,Carlos Mendoza Mendoza,carlos.mendoza.mendoza3@gmail.com,Mujer,,SantaAna,PREMIUM,fecha_nacimiento_vacio
1726,Andrés Chávez Chávez,andres.chavez.chavez4@seguro.sv,Fem,,Sta. Ana,nan,fecha_nacimiento_vacio
1727,Carmen Vásquez Castillo,carmen.vasquez.castillo5@mail.com,Hombre,,Santa Ana,vip,fecha_nacimiento_vacio
1728,Luis Ramírez García,luis.ramirez.garcia6@correo.com,m,,San Miguel,vip,fecha_nacimiento_vacio
1729,Juan Morales López,juan.morales.lopez0@seguro.sv,Female,,santa ana,nan,fecha_nacimiento_vacio
1731,Carmen Vásquez Aguilar,carmen.vasquez.aguilar2@example.com,Hombre,,la libertad,Pyme,fecha_nacimiento_vacio
1732,Luis Santos Martínez,luis.santos.martinez3@mail.com,Hombre,,La Libertad,PREMIUM,fecha_nacimiento_vacio
1733,José Morales Martínez,jose.morales.martinez4@seguro.sv,M,,Santa Ana,PYME,fecha_nacimiento_vacio
1735,Carmen Gómez Pérez,carmen.gomez.perez6@gmail.com,Masculino,,Santa Ana,Pyme,fecha_nacimiento_vacio
1736,Marta Santos García,marta.santos.garcia0@gmail.com,Hombre,,santa ana,REGULAR,fecha_nacimiento_vacio
1737,Pedro Cruz Santos,pedro.cruz.santos1@gmail.com,Female,,La Libertad,PYME,fecha_nacimiento_vacio
1738,Paula Aguilar Cruz,paula.aguilar.cruz2@example.com,Masculino,,Sonso,Regular,fecha_nacimiento_vacio
1739,Valeria Santos Aguilar,valeria.santos.aguilar3@mail.com,Fem,,Sonsonate,PYME,fecha_nacimiento_vacio
1740,Ana Gómez Santos,ana.gomez.santos4@correo.com,F,,Santa Ana,PYME,fecha_nacimiento_vacio
1742,Luis Pérez López,luis.perez.lopez6@mail.com,Fem,,La Libertad,nan,fecha_nacimiento_vacio
1745,Fernanda Morales Martínez,fernanda.morales.martinez2@mail.com,Masculino,,S. Miguel,PREMIUM,fecha_nacimiento_vacio
1746,Lucía García Santos,lucia.garcia.santos3@mail.com,nan,,san miguel,PREMIUM,fecha_nacimiento_vacio
1748,Carlos Ramírez Aguilar,carlos.ramirez.aguilar5@gmail.com,Masculino,,sonsonate,VIP,fecha_nacimiento_vacio
1749,Jorge Rojas Aguilar,jorge.rojas.aguilar6@gmail.com,nan,,Sonsonate,Premium,fecha_nacimiento_vacio
1750,Lucía Martínez Pérez,lucia.martinez.perez0@correo.com,Fem,,LaLibertad,PYME,fecha_nacimiento_vacio
1751,Luis Martínez Hernández,luis.martinez.hernandez1@mail.com,M,,LaLibertad,vip,fecha_nacimiento_vacio
1752,Luis Gómez Martínez,luis.gomez.martinez2@mail.com,nan,,San Miguel,PYME,fecha_nacimiento_vacio
1754,Marta Ramírez Ortiz,marta.ramirez.ortiz4@seguro.sv,m,,Sonsonate,Premium,fecha_nacimiento_vacio
1755,Carlos Gómez Hernández,carlos.gomez.hernandez5@gmail.com,m,,sonsonate,REGULAR,fecha_nacimiento_vacio
1756,Ana Santos Reyes,ana.santos.reyes6@example.com,nan,,San Salvador,PREMIUM,fecha_nacimiento_vacio
1758,Jorge Aguilar López,jorge.aguilar.lopez1@seguro.sv,M,,san miguel,Pyme,fecha_nacimiento_vacio
1759,Pedro Ortiz Reyes,pedro.ortiz.reyes2@example.com,Fem,,SS,vip,fecha_nacimiento_vacio
1760,Luis López Pérez,luis.lopez.perez3@seguro.sv,M,,sonsonate,PYME,fecha_nacimiento_vacio
1761,Diego Ortiz Aguilar,diego.ortiz.aguilar4@gmail.com,Mujer,,La Libertad,Pyme,fecha_nacimiento_vacio
1763,Valeria Gómez López,valeria.gomez.lopez6@example.com,F,,San Salvador,VIP,fecha_nacimiento_vacio
1764,Karla Vásquez Morales,karla.vasquez.morales0@seguro.sv,femenino,,San Miguel,vip,fecha_nacimiento_vacio
1765,Pedro Chávez Santos,pedro.chavez.santos1@example.com,femenino,,la libertad,PREMIUM,fecha_nacimiento_vacio
1766,Valeria Aguilar Hernández,valeria.aguilar.hernandez2@example.com,nan,,San Salvador,VIP,fecha_nacimiento_vacio
1767,Fernanda Martínez Hernández,fernanda.martinez.hernandez3@mail.com,F,,SanSalvador,nan,fecha_nacimiento_vacio
1768,Diego Hernández Chávez,diego.hernandez.chavez4@mail.com,nan,,La Libertad,VIP,fecha_nacimiento_vacio
1769,Fernanda López Mendoza,fernanda.lopez.mendoza5@example.com,nan,,Santa Ana,VIP,fecha_nacimiento_vacio
1770,José Reyes Martínez,jose.reyes.martinez6@gmail.com,F,,La Libertad,PREMIUM,fecha_nacimiento_vacio
1771,Juan Chávez Cruz,juan.chavez.cruz0@mail.com,Female,,Sonso,PYME,fecha_nacimiento_vacio
1772,Carlos Ramírez Morales,carlos.ramirez.morales1@correo.com,F,,Sonsonate,Premium,fecha_nacimiento_vacio
1774,Sofía Hernández Ortiz,sofia.hernandez.ortiz3@correo.com,Mujer,,SantaAna,Regular,fecha_nacimiento_vacio
1776,Ana Martínez Martínez,ana.martinez.martinez5@seguro.sv,M,,San Miguel,VIP,fecha_nacimiento_vacio
1777,María Hernández Martínez,maria.hernandez.martinez6@seguro.sv,M,,San Salvador,Regular,fecha_nacimiento_vacio
1778,Jorge Cruz Ortiz,jorge.cruz.ortiz0@mail.com,Mujer,,Sonsonate,REGULAR,fecha_nacimiento_vacio
1780,Carlos Torres Aguilar,carlos.torres.aguilar2@gmail.com,nan,,San salvador,PYME,fecha_nacimiento_vacio
1781,Jorge Chávez Hernández,jorge.chavez.hernandez3@gmail.com,Hombre,,SanSalvador,Pyme,fecha_nacimiento_vacio
1782,José Pérez Ramírez,jose.perez.ramirez4@mail.com,nan,,Sonso,PREMIUM,fecha_nacimiento_vacio
